,url
1078,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013121924013_0035/338,431,2129,1271/531,317/0/default.jpg"
1079,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006112101069_0043/502,823,1088,1409/272,/0/default.jpg"
1082,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009051203034_0137/311,720,1171,971/585,485/0/default.jpg"
1083,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011092913001_0174/1588,1982,1030,1069/257,/0/default.jpg"
1084,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016022629002_0401/1707,69,391,2659/391,/0/default.jpg"
1085,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020900040_0031/1163,1860,351,461/351,/0/default.jpg"
1088,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012091808028_0156/630,1223,766,291/766,291/0/default.jpg"
1090,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016022627001_0117/3,2145,2938,2709/367,338/0/default.jpg"
1093,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010092103005_0036/341,1426,813,815/406,/0/default.jpg"
1094,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012073108080_0279/246,1154,1517,1503/378,375/0/default.jpg"
1096,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014052707007_0271/327,109,1175,237/1175,237/0/default.jpg"
1097,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009081210004_0410/437,591,1269,1730/316,/0/default.jpg"
1099,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018092428001_0027/4,322,2709,1508/677,377/0/default.jpg"
1103,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2020062628007_0744/2028,2178,2534,1992/633,497/0/default.jpg"
1105,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015062329001_0149/199,1725,2727,2084/340,260/0/default.jpg"
1108,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019070248523_0095/303,875,1564,1150/390,287/0/default.jpg"
1110,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012032824001_0063/43,1710,297,341/297,/0/default.jpg"
1114,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012020113012_0027/77,102,4229,2046/1057,511/0/default.jpg"
1115,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016030248055_0138/541,1227,2559,1891/639,472/0/default.jpg"
1116,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011903010_0401/321,1628,279,277/279,277/0/default.jpg"
1117,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008103110005_0185/214,337,1558,2195/389,/0/default.jpg"
1118,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014061926001_0004/0,0,1321,2495/329,/0/default.jpg"
1119,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013091308148_0225/187,603,1038,1259/259,/0/default.jpg"
1123,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015102908016_0023/9,1020,483,151/483,151/0/default.jpg"
1124,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017060248056_0027/164,2096,241,271/241,/0/default.jpg"
1126,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009081810001_0283/2752,1136,413,1811/413,/0/default.jpg"
1131,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008040201032_0136/530,1251,1226,758/613,379/0/default.jpg"
1132,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008092613008_0176/0,0,2172,2618/271,/0/default.jpg"
1133,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015121829001_0178/91,1561,154,1006/154,/0/default.jpg"
1138,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009071403008_0031/253,240,1632,3007/407,/0/default.jpg"
1140,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018082328008_0152/2216,2019,589,605/294,/0/default.jpg"
1142,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012112724001_0099/224,177,1529,120/1529,120/0/default.jpg"
1143,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042303029_0179/0,322,3320,3947/415,/0/default.jpg"
1144,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016020907624_0080/527,1064,271,293/271,/0/default.jpg"
1145,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008103110004_0069/191,395,1720,2302/430,/0/default.jpg"
1148,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020603025_0032/1019,1378,519,553/259,/0/default.jpg"
1150,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013080527002_0336/153,1017,1160,1047/289,261/0/default.jpg"
1151,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018092726010_0294/688,2096,342,287/342,287/0/default.jpg"
1154,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009012803005_0049/277,3498,2393,198/2393,198/0/default.jpg"
1159,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014031224011_0531/148,1174,1289,1208/322,302/0/default.jpg"
1160,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017051629009_0087/7,6,1251,2133/312,/0/default.jpg"
1161,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009072900094_0063/585,348,925,626/462,313/0/default.jpg"
1162,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017051907045_0169/34,230,1736,260/1736,260/0/default.jpg"
1163,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009092510001_0104/423,1003,1609,1310/402,327/0/default.jpg"
1165,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018082328003_0470/1704,218,4790,6367/298,/0/default.jpg"
1166,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012080712001_0181/887,895,949,1662/474,/0/default.jpg"
1167,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020200021_0062/833,1925,273,244/273,244/0/default.jpg"
1168,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020600114_0066/482,1952,1221,1004/610,502/0/default.jpg"
1169,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009033103029_0186/385,920,1586,1115/396,278/0/default.jpg"
1171,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016012026001_0620/143,1769,786,788/393,/0/default.jpg"
1175,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019072928003_0109/0,963,4022,5417/502,/0/default.jpg"
1176,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010021903013_0495/393,473,1079,351/1079,351/0/default.jpg"
1183,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009110200027_0170/899,1276,739,743/369,/0/default.jpg"
1184,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008091813002_0043/401,1001,560,400/560,400/0/default.jpg"
1185,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011033008052_0066/319,651,1559,210/1559,210/0/default.jpg"
1188,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015102229008_0170/50,53,181,990/181,/0/default.jpg"
1189,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009103010001_1466/403,220,2834,4245/353,/0/default.jpg"
1190,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012012412001_0136/130,79,3571,2211/446,276/0/default.jpg"
1193,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009072900087_0077/679,1892,1040,720/520,360/0/default.jpg"
1195,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017050848152_0173/229,712,1325,1663/331,/0/default.jpg"
1196,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015080427001_0327/26,17,919,1518/459,/0/default.jpg"
1200,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016050948137_0167/1782,1395,1120,1412/279,/0/default.jpg"
1201,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014091924005_0269/112,968,426,393/426,393/0/default.jpg"
1206,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015010826007_0289/0,28,1019,1881/509,/0/default.jpg"
1207,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012012012004_0195/1702,4163,1693,171/1693,171/0/default.jpg"
1209,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014111808049_0411/251,630,813,854/406,/0/default.jpg"
1211,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015090708023_0077/382,660,2005,2554/501,/0/default.jpg"
1212,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012020113006_0013/292,2406,3216,554/1608,277/0/default.jpg"
1213,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012100824007_0619/275,178,2653,592/1326,295/0/default.jpg"
1214,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016122229002_0886/597,1305,601,635/300,/0/default.jpg"
1215,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019060528001_0712/1567,377,1926,2839/481,/0/default.jpg"
1216,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016010508081_0025/208,431,1395,2150/348,/0/default.jpg"
1217,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018010928004_0028/333,268,2396,3414/299,/0/default.jpg"
1220,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018052528001_0073/1167,439,3913,6203/488,/0/default.jpg"
1223,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011051004094_0013/162,379,737,539/368,269/0/default.jpg"
1225,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010081320020_0066/294,454,1097,1429/273,/0/default.jpg"
1230,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006112200023_0614/396,1477,1491,399/1491,399/0/default.jpg"
1231,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014041524011_0061/218,367,1853,2712/462,/0/default.jpg"
1235,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012050924017_0018/311,2362,1790,184/1790,184/0/default.jpg"
1237,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015111007520_0164/328,469,1665,1222/416,305/0/default.jpg"
1238,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010060106052_0033/255,1918,1594,342/1594,342/0/default.jpg"
1242,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012012320005_0027/113,271,3115,509/3115,509/0/default.jpg"
1245,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015021006050_0025/289,1023,3815,341/3815,341/0/default.jpg"
1247,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009090810001_0003/0,237,2630,3169/328,/0/default.jpg"
1250,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013061408036_0163/220,854,2777,3450/346,/0/default.jpg"
1251,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008010810006_0056/115,1952,326,660/326,/0/default.jpg"
1252,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009103010001_1011/1628,3643,261,271/261,/0/default.jpg"
1254,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014040908022_0057/991,2102,422,105/422,105/0/default.jpg"
1255,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009013000081_0057/253,2232,1478,557/739,278/0/default.jpg"
1257,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013020112001_0039/280,833,1151,1246/287,/0/default.jpg"
1258,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011903008_0401/2154,3072,594,988/297,/0/default.jpg"
1260,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009031003028_0551/362,1305,1395,514/697,256/0/default.jpg"
1261,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019012868003_0005/548,5759,1327,859/663,429/0/default.jpg"
1262,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012012012003_0086/2920,5547,459,146/459,146/0/default.jpg"
1264,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009021210002_0085/103,1137,1062,1002/531,501/0/default.jpg"
1265,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018030628001_0164/758,131,10748,8849/335,275/0/default.jpg"
1266,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013061408036_0079/282,2324,2196,1918/549,479/0/default.jpg"
1267,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2020042726002_0035/199,232,1981,736/990,368/0/default.jpg"
1269,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013121924028_0031/155,256,2243,2563/279,/0/default.jpg"
1270,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018092728001_0027/4,320,2068,1440/517,359/0/default.jpg"
1271,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014092608045_0203/396,1308,998,745/498,372/0/default.jpg"
1273,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011053104107_0017/1010,2950,656,126/656,126/0/default.jpg"
1279,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013080508288_0017/161,1097,498,408/498,408/0/default.jpg"
1281,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008040300032_0011/198,391,1289,2517/322,/0/default.jpg"
1285,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009021603018_0174/196,191,1553,484/1553,484/0/default.jpg"
1286,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017110108015_0019/459,2035,905,638/452,319/0/default.jpg"
1287,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006112301024_0072/499,521,579,990/289,/0/default.jpg"
1289,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013101708071_0001/21,151,1841,2447/459,/0/default.jpg"
1291,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009032603021_0025/330,610,1736,2527/433,/0/default.jpg"
1293,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015102229007_0165/1331,20,695,2539/347,/0/default.jpg"
1294,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007061902001_0367/426,699,1451,1142/362,285/0/default.jpg"
1295,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006111701026_0206/282,1015,1409,676/704,338/0/default.jpg"
1296,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009012700021_0197/801,895,1057,534/528,267/0/default.jpg"
1298,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015090808018_0006/960,2016,263,300/263,/0/default.jpg"
1299,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017061507279_0091/110,248,1317,2251/328,/0/default.jpg"
1300,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012052113001_0439/59,204,3327,5116/415,/0/default.jpg"
1301,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011092913001_0362/991,3011,1713,639/856,319/0/default.jpg"
1302,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010030312001_0009/172,305,4080,3545/510,443/0/default.jpg"
1303,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009021603018_0035/289,206,1585,2495/396,/0/default.jpg"
1305,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014070838045_0861/351,385,1397,1463/349,/0/default.jpg"
1306,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011603016_0192/349,1076,1037,864/518,432/0/default.jpg"
1309,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007121812003_0069/464,674,1097,512/548,256/0/default.jpg"
1310,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009021112001_0001/0,0,1525,2516/381,/0/default.jpg"
1311,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009041403024_0194/455,1026,635,1348/317,/0/default.jpg"
1313,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009081903002_0148/329,728,466,1686/466,/0/default.jpg"
1315,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009031600101_0046/323,1477,703,413/703,413/0/default.jpg"
1319,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009052903016_0168/334,591,1498,2242/374,/0/default.jpg"
1320,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018112948001_0284/0,262,1384,1613/346,/0/default.jpg"
1321,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019101168001_0029/3517,2687,1145,1188/286,/0/default.jpg"
1324,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009122210001_0106/238,1579,1121,571/560,285/0/default.jpg"
1328,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010011103016_0228/445,250,1122,1990/280,/0/default.jpg"
1329,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020203018_0007/656,1499,253,292/253,/0/default.jpg"
1332,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014032508023_0053/64,259,2876,3853/358,/0/default.jpg"
1333,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010021903013_0435/1211,2406,460,292/460,292/0/default.jpg"
1335,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009021803022_0541/174,480,1614,2496/403,/0/default.jpg"
1336,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009021603004_0041/457,522,1077,841/538,420/0/default.jpg"
1339,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013072226016_0011/181,1492,812,684/406,341/0/default.jpg"
1341,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009030603005_0001/156,952,1534,1797/383,/0/default.jpg"
1342,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015090708023_0115/377,601,2039,2637/509,/0/default.jpg"
1344,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014061908037_0001/637,1606,302,329/302,/0/default.jpg"
1348,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011112808079_0295/203,315,1587,2293/396,/0/default.jpg"
1350,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006082800055_0457/546,1000,1257,1883/314,/0/default.jpg"
1352,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013042608015_0001/30,12,1364,2224/340,/0/default.jpg"
1354,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009012803005_0026/93,279,2410,1348/602,336/0/default.jpg"
1358,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011052320008_0163/190,348,1583,1866/395,/0/default.jpg"
1360,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009032010004_0034/473,1090,830,627/415,313/0/default.jpg"
1365,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013121824003_0226/693,1487,925,793/462,396/0/default.jpg"
1366,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018092728004_0093/85,255,2090,1410/522,352/0/default.jpg"
1367,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019070248518_0221/47,39,1989,2806/497,/0/default.jpg"
1369,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017101629001_0038/176,355,289,287/289,287/0/default.jpg"
1370,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009103010001_0321/130,2925,1302,1908/325,/0/default.jpg"
1371,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018101528004_0169/58,289,1944,1486/485,371/0/default.jpg"
1372,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015020524002_0360/53,1410,649,383/649,383/0/default.jpg"
1374,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015102229006_0067/132,2016,85,527/85,/0/default.jpg"
1376,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042103023_0027/204,223,438,309/438,309/0/default.jpg"
1377,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011203016_0274/0,0,2055,3036/256,/0/default.jpg"
1379,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019010728005_0100/608,387,1660,1200/414,299/0/default.jpg"
1380,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014091807031_0356/1785,423,1052,1015/526,507/0/default.jpg"
1385,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042403009_0012/279,954,1140,1561/284,/0/default.jpg"
1386,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015071326003_0318/61,1711,1243,439/1243,439/0/default.jpg"
1389,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020203009_0370/569,1032,1293,948/646,474/0/default.jpg"
1390,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006081500057_0067/229,1287,1463,850/731,425/0/default.jpg"
1391,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012033024011_0014/1744,251,317,754/317,/0/default.jpg"
1393,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009051303013_0038/213,574,1277,1246/318,311/0/default.jpg"
1395,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012100108062_0001/220,0,1689,2888/422,/0/default.jpg"
1396,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010020503002_0653/1256,1908,655,716/327,/0/default.jpg"
1399,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013101424005_0004/329,1594,942,821/471,410/0/default.jpg"
1402,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011603016_0251/461,956,1459,1225/364,306/0/default.jpg"
1404,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019080528003_0283/1159,4387,1466,790/732,394/0/default.jpg"
1405,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008052213001_0006/557,2649,426,420/426,420/0/default.jpg"
1409,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012012320005_0023/174,135,3068,328/3068,328/0/default.jpg"
1410,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015082608079_0390/407,1540,349,293/349,293/0/default.jpg"
1412,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008052612005_0227/37,1714,1120,552/560,276/0/default.jpg"
1414,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015012008074_0059/67,232,1395,2155/348,/0/default.jpg"
1415,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007042604002_0393/725,1136,1671,1840/417,/0/default.jpg"
1416,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013110424026_0021/566,617,1955,2289/488,/0/default.jpg"
1417,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012112724007_0298/629,201,1526,130/1526,130/0/default.jpg"
1419,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011092913001_0453/1972,886,542,1059/271,/0/default.jpg"
1421,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017060627004_0006/364,227,3046,4221/380,/0/default.jpg"
1422,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012011012005_0016/815,1024,608,109/608,109/0/default.jpg"
1423,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016112948113_0173/409,229,1164,957/581,478/0/default.jpg"
1425,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009103010001_1153/1610,3076,290,279/290,279/0/default.jpg"
1426,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013121924027_0297/200,360,2244,1663/561,415/0/default.jpg"
1428,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006111501021_0478/688,970,960,1282/480,/0/default.jpg"
1432,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016050948141_0004/565,1674,551,355/551,355/0/default.jpg"
1433,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014051426001_0021/71,797,298,299/298,/0/default.jpg"
1434,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012100824007_0150/479,143,2815,539/1407,269/0/default.jpg"
1435,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013090324008_0773/145,445,432,466/432,/0/default.jpg"
1438,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009012903041_0288/673,395,1173,640/586,320/0/default.jpg"
1439,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014071608118_0189/439,631,1360,879/680,439/0/default.jpg"
1440,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013061408036_0136/1427,579,851,386/851,386/0/default.jpg"
1443,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010021700062_0425/820,1418,1040,736/520,368/0/default.jpg"
1445,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009070210001_0532/546,1206,2089,1321/521,330/0/default.jpg"
1446,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015102229009_0305/50,64,334,1527/334,/0/default.jpg"
1448,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014040708071_0070/1464,571,492,605/492,/0/default.jpg"
1450,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006111601005_0684/834,364,818,698/409,349/0/default.jpg"
1451,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014073108066_0066/225,879,733,926/366,/0/default.jpg"
1452,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008101304162_0396/484,316,1370,2195/342,/0/default.jpg"
1454,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009052603015_0106/307,611,838,1125/418,/0/default.jpg"
1455,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008112703001_0009/187,369,2115,1249/528,312/0/default.jpg"
1457,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008112403006_0027/169,808,1274,831/637,415/0/default.jpg"
1461,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012061808117_0010/279,1684,673,118/673,118/0/default.jpg"
1462,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012071724001_0194/1119,411,1264,1707/316,/0/default.jpg"
1463,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009062903003_0241/2119,509,420,3044/420,/0/default.jpg"
